RegionID,RegionName,StateName,31/01/2000,29/02/2000,31/03/2000,30/04/2000,31/05/2000,30/06/2000,31/07/2000,31/08/2000,30/09/2000,31/10/2000,30/11/2000,31/12/2000,31/01/2001,28/02/2001,31/03/2001,30/04/2001,31/05/2001,30/06/2001,31/07/2001,31/08/2001,30/09/2001,31/10/2001,30/11/2001,31/12/2001,31/01/2002,28/02/2002,31/03/2002,30/04/2002,31/05/2002,30/06/2002,31/07/2002,31/08/2002,30/09/2002,31/10/2002,30/11/2002,31/12/2002,31/01/2003,28/02/2003,31/03/2003,30/04/2003,31/05/2003,30/06/2003,31/07/2003,31/08/2003,30/09/2003,31/10/2003,30/11/2003,31/12/2003,31/01/2004,29/02/2004,31/03/2004,30/04/2004,31/05/2004,30/06/2004,31/07/2004,31/08/2004,30/09/2004,31/10/2004,30/11/2004,31/12/2004,31/01/2005,28/02/2005,31/03/2005,30/04/2005,31/05/2005,30/06/2005,31/07/2005,31/08/2005,30/09/2005,31/10/2005,30/11/2005,31/12/2005,31/01/2006,28/02/2006,31/03/2006,30/04/2006,31/05/2006,30/06/2006,31/07/2006,31/08/2006,30/09/2006,31/10/2006,30/11/2006,31/12/2006,31/01/2007,28/02/2007,31/03/2007,30/04/2007,31/05/2007,30/06/2007,31/07/2007,31/08/2007,30/09/2007,31/10/2007,30/11/2007,31/12/2007,31/01/2008,29/02/2008,31/03/2008,30/04/2008,31/05/2008,30/06/2008,31/07/2008,31/08/2008,30/09/2008,31/10/2008,30/11/2008,31/12/2008,31/01/2009,28/02/2009,31/03/2009,30/04/2009,31/05/2009,30/06/2009,31/07/2009,31/08/2009,30/09/2009,31/10/2009,30/11/2009,31/12/2009,31/01/2010,28/02/2010,31/03/2010,30/04/2010,31/05/2010,30/06/2010,31/07/2010,31/08/2010,30/09/2010,31/10/2010,30/11/2010,31/12/2010,31/01/2011,28/02/2011,31/03/2011,30/04/2011,31/05/2011,30/06/2011,31/07/2011,31/08/2011,30/09/2011,31/10/2011,30/11/2011,31/12/2011,31/01/2012,29/02/2012,31/03/2012,30/04/2012,31/05/2012,30/06/2012,31/07/2012,31/08/2012,30/09/2012,31/10/2012,30/11/2012,31/12/2012,31/01/2013,28/02/2013,31/03/2013,30/04/2013,31/05/2013,30/06/2013,31/07/2013,31/08/2013,30/09/2013,31/10/2013,30/11/2013,31/12/2013,31/01/2014,28/02/2014,31/03/2014,30/04/2014,31/05/2014,30/06/2014,31/07/2014,31/08/2014,30/09/2014,31/10/2014,30/11/2014,31/12/2014,31/01/2015,28/02/2015,31/03/2015,30/04/2015,31/05/2015,30/06/2015,31/07/2015,31/08/2015,30/09/2015,31/10/2015,30/11/2015,31/12/2015,31/01/2016,29/02/2016,31/03/2016,30/04/2016,31/05/2016,30/06/2016,31/07/2016,31/08/2016,30/09/2016,31/10/2016,30/11/2016,31/12/2016,31/01/2017,28/02/2017,31/03/2017,30/04/2017,31/05/2017,30/06/2017,31/07/2017,31/08/2017,30/09/2017,31/10/2017,30/11/2017,31/12/2017,31/01/2018,28/02/2018,31/03/2018,30/04/2018,31/05/2018,30/06/2018,31/07/2018,31/08/2018,30/09/2018,31/10/2018,30/11/2018,31/12/2018,31/01/2019,28/02/2019,31/03/2019,30/04/2019,31/05/2019,30/06/2019,31/07/2019,31/08/2019,30/09/2019,31/10/2019,30/11/2019,31/12/2019,31/01/2020,29/02/2020,31/03/2020,30/04/2020,31/05/2020,30/06/2020,31/07/2020,31/08/2020,30/09/2020,31/10/2020,30/11/2020,31/12/2020,31/01/2021,28/02/2021,31/03/2021,30/04/2021,31/05/2021,30/06/2021,31/07/2021,31/08/2021,30/09/2021,31/10/2021,30/11/2021,31/12/2021,31/01/2022,28/02/2022,31/03/2022,30/04/2022,31/05/2022,30/06/2022,31/07/2022,31/08/2022,30/09/2022,31/10/2022,30/11/2022,31/12/2022,31/01/2023,28/02/2023,31/03/2023,30/04/2023,31/05/2023,30/06/2023,31/07/2023,31/08/2023,30/09/2023,31/10/2023,30/11/2023,31/12/2023
82607,56080,MN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130773.35,128569.64,127278.03,124843.54,123416.67,122003.28,120528.85,119003.05,117929.35,117338.2,117382.7,117719.36,118020.53,118337.63,118478.4,118562.57,118420.96,118144.05,118141.66,118272.54,118349.63,118251.14,118268.18,118559.77,118906.84,119397.83,119808.64,119904.61,119291.4,118630.19,118518.48,118853.71,119313.4,119267.01,119397.77,119570.0,120387.53,121305.05,122443.11,122945.79,123370.37,123764.45,124351.35,124547.9,124338.82,124136.86,124171.49,124187.41,124327.99,124394.55,124193.71,123769.32,123348.09,123724.59,124590.9,125602.61,126422.21,127038.82,127661.53,128161.43,128887.07,129699.72,130936.79,131901.91,132945.79,133933.18,134857.19,134975.51,134528.29,134740.69,135956.09,137434.65,138695.87,139962.66,141493.39,142837.77,143681.54,144311.56,144428.95,144208.54,143700.9,143730.31,144544.28,145857.75,147131.79,148364.27,149474.16,150363.47,150599.05,150652.48,150820.68,151613.81,152433.24,153061.78,153206.08,153262.52,153264.27,153810.99,154511.9,155627.45,156443.82,157359.47,158147.35,159372.07,160456.93,161287.81,161983.14,162612.1,163508.94,164157.55,165102.79,166332.82,167468.16,168052.52,168198.54,168607.7,169228.46,169488.0,169616.17,169670.76,170345.97,171540.6,173547.08,176023.02,177919.6,179234.5,180364.66,181989.41,184159.9,187022.07,190267.36,193540.43,195638.9,196570.34,196764.7,197044.17,197629.36,199206.88,201885.53,205146.89,208463.32,211082.43,213616.77,214943.55,215191.83,214949.02,215469.96,216880.51,218443.42,219914.16,221381.66,222442.19,222974.6,223182.04,223484.81,223376.02,222675.28,221704.12,221024.03,220635.97,220062.63
91169,75976,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138153.43,137777.98,138207.76,139309.01,141638.41,143375.44,143787.38,142464.44,140604.38,138137.98,135649.63,133941.84,132882.71,133753.02,134173.66,133843.14,132881.19,132626.53,133326.74,133780.57,133513.19,132921.57,131710.23
64131,15482,PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40499.75,39784.54,39949.09,40141.2,40857.41,41297.45,41297.15,41252.51,41247.92,41370.41,41600.92,41585.27,41704.29,41466.9,41215.91,40852.69,40961.01,41337.92,41913.26,42051.21,42056.16,41473.76,41006.97,40584.03,40737.2,40945.58,41333.32,41605.67,42139.95,42454.44,42961.86,43230.91,43451.84,43367.31,43431.01,43453.43,43344.27,43041.46,42500.79,41985.65,41417.9,41216.25,41436.69,41556.84,41384.07,40738.11,40261.72,39800.55,39405.2,38998.71,38555.47,38610.79,38975.59,39531.77,39756.02,39745.67,40023.85,40762.59,41573.21,42372.0,42335.6,42014.9,41479.91,41262.76,41042.64,40983.67,41242.87,41760.52,42264.04,42549.9,42945.38,43133.26,43181.6,43576.61,44242.82,45244.83,45625.35,46157.39,46482.98,46947.25,47210.08,47410.87,47665.37,47424.07,46947.82,46689.06,46936.48,47957.74,48684.13,49018.26,48895.22,49193.54,50750.9,53010.95,55357.59,57201.26,58477.99,60134.35,61459.16,62520.34,62994.6,63793.77,64205.1,63935.77,62615.29,61775.33,61399.38,60894.24,60626.42,60813.73,61692.97,62179.3,62206.32,62133.27,61287.55,59659.97,57466.04,56129.33,55094.8,53886.31,52190.0,50572.96,49887.19,49796.8,50239.08,50446.94,50947.52,51721.43,52876.78,53666.72,54589.64,56125.26
97108,93040,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196263.05,196458.39,197279.74,199364.46,201910.49,204848.16,207849.45,211343.72,215239.83,220149.97,226421.36,233141.87,240668.22,247149.72,253270.32,257600.38,261469.42,265851.89,270112.78,274423.81,277157.31,280520.2,284137.1,287056.37,288662.09,289964.29,292013.94,294012.93,296142.47,299021.32,302415.53,305440.21,307374.04,310292.37,313495.7,316333.89,317560.08,318102.57,320954.3,325652.58,331484.15,335973.27,338726.35,340028.04,339414.18,339499.13,340619.07,342335.9,343952.4,344498.57,347407.77,351464.08,356329.71,360577.95,364448.9,367171.86,367772.41,367185.2,368932.57,372454.15,375752.67,377637.26,380773.85,384659.99,389138.61,392718.95,395776.8,398630.91,400742.71,402704.5,404627.34,406785.43,408898.06,409930.99,411384.21,412738.19,414684.82,417100.0,419423.37,422463.31,424149.69,425211.35,425516.96,426135.62,427376.06,428353.21,428895.18,429484.49,430111.62,431832.28,433683.74,436461.79,437578.56,438496.53,438598.98,440565.34,444289.2,449984.85,456528.32,463370.0,470057.02,476054.47,481945.14,487762.34,493946.26,499808.24,504903.76,508287.72,508980.11,508290.88,507581.65,509102.65,511821.3,519528.55,531085.35,545894.74,558677.13,568368.29,574571.42,577392.05,577617.41,575956.34,572764.49,568016.08,563029.29,558106.69,554119.23,551219.73,550769.94,551823.71,554823.85,558241.9,561909.45,563551.93,563837.4,563649.65,563408.51
84087,59485,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181531.43,181646.15,181571.62,181473.6,181466.18,182219.1,183245.29,184568.47,185054.63,185343.4,184948.32,185207.73,185252.38,185649.04,185687.12,185793.16,186059.63,186496.23,187308.97,188136.85,188941.59,189686.76,190312.35,191128.23,191644.69,191957.37,192012.35,192419.13,193054.83,194295.51,195566.57,197271.2,198699.62,200402.8,201882.05,203240.53,204306.39,204969.71,204996.38,204816.72,204685.03,205174.3,205697.26,206255.24,206725.58,207483.48,208842.88,210254.43,211171.2,211259.84,211202.04,211426.95,211988.43,212675.47,213583.64,214770.19,215542.99,216183.79,216556.22,217015.69,217187.99,217252.62,218048.5,219136.86,220273.82,221478.45,223065.29,224849.19,225695.61,225977.06,225695.07,225696.45,226497.13,228088.33,230118.84,231392.22,232596.73,233792.64,235200.0,236608.88,237554.04,238060.61,238412.06,238917.94,240636.71,242702.27,245485.67,247302.03,248299.45,248405.92,249130.13,251066.78,254773.6,258652.54,263292.22,267552.83,272047.49,276750.98,281951.54,288366.2,295542.65,302405.63,308605.01,314033.05,318931.91,323114.78,327534.22,332167.55,338537.78,344847.77,352116.03,360477.94,368710.21,375607.15,377395.65,376296.12,373211.02,371130.77,369201.2,367776.5,365359.58,363808.11,364980.51,370271.86,377034.71,383811.79,388831.4,392536.42,394703.85,396632.66,397814.86,398261.35
64695,16671,PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122373.02,123416.35,123888.36,124909.63,124206.11,123674.81,123242.82,122391.86,121421.0,119491.04,119349.61
77629,45372,OH,58534.03,58715.84,59100.67,59415.9,59080.49,59820.02,61305.92,63416.71,63716.05,63362.9,63117.84,63308.43,63973.06,64708.64,65620.08,66203.69,66886.99,67803.39,68548.54,68603.71,68417.61,68376.03,68575.61,68614.15,67764.77,66691.87,66398.62,66279.91,66299.12,65835.38,66889.72,69127.94,70506.11,70428.62,68983.79,67975.3,67064.6,66341.0,65277.19,64495.53,64223.56,64899.62,65923.8,66362.72,67457.0,69041.1,71134.13,72837.41,73640.17,74357.85,74496.89,74361.39,74063.86,73630.81,73662.67,74070.5,73954.71,73658.14,72362.67,70957.06,70334.94,70627.54,71420.73,71881.45,72375.34,73617.06,74584.68,75323.62,75575.65,76192.87,77196.67,77913.05,78181.08,77517.15,77102.6,76646.93,77135.25,76827.46,76253.49,74775.57,74076.22,74105.62,74424.0,74722.8,74833.95,74955.33,74484.13,73150.07,71881.69,72030.16,73109.03,73536.97,72053.4,70277.19,69122.62,68294.6,67351.56,66273.66,65795.94,65753.27,65927.19,65965.14,65641.5,64918.83,64687.27,64546.24,64574.75,63955.25,63153.72,62145.9,62106.04,62696.14,63994.26,64066.72,63789.87,63191.39,62838.71,62298.16,61841.04,61303.27,61124.22,60741.01,60105.88,59109.8,58299.6,58004.56,57735.12,57283.35,56783.08,56306.05,56037.2,55653.14,55217.69,54417.8,53684.68,53122.46,52810.6,52562.98,52556.94,52404.31,52700.44,52771.83,52914.81,52806.57,52686.33,53382.37,54522.13,56400.72,57128.09,57350.59,57079.64,57432.98,58276.39,59048.16,60009.04,60552.49,60631.74,59916.6,59195.05,59052.25,59067.86,59038.49,58693.35,59239.13,60443.86,61835.18,62739.69,63227.01,62745.93,61756.6,60367.65,59934.23,59662.83,59377.62,58907.07,59008.51,59298.49,59428.65,59433.55,59646.52,59604.74,59254.87,58487.91,58275.3,58324.79,58740.75,59306.91,59721.15,60419.1,60917.51,61413.52,61704.34,61822.77,61764.43,61273.19,60911.81,60828.29,61141.19,61529.12,62253.99,62966.04,62623.31,61748.88,61264.55,61819.47,62104.13,61713.26,61434.35,61458.32,61620.32,61757.71,62077.95,62854.31,64037.17,65379.56,66312.37,66787.77,67215.02,68033.81,69034.32,69727.75,70115.42,70485.81,71015.57,71720.75,72452.15,73434.61,74308.62,74999.8,75486.99,76286.02,76945.65,77305.01,76993.72,76426.67,75856.8,75371.24,75641.3,76683.65,77926.61,79332.42,79911.17,80118.81,79842.33,79519.78,78870.47,78015.07,77918.81,79013.79,81085.05,83569.86,85986.23,87930.26,89953.71,92224.48,94118.17,95646.6,96722.43,97206.11,96427.49,94750.86,93798.9,93860.4,94337.06,95629.11,97175.33,98759.03,99377.89,99169.81,99089.64,99036.31,98959.62,98960.28,99231.02,99741.39,99758.21,98870.81,98324.43,98296.42,98907.06,99578.88,99813.22,99855.24,99569.73,99662.25,100430.75,101433.1,102452.68
93989,82833,WY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418566.17,418633.3,419842.1,421040.6,422282.94,422528.63,423754.78,425334.33,427756.63,430787.48,434758.4,438785.69,440847.08,442459.28,443313.31,443822.97,442148.23,441510.19,442985.01,446907.15,450103.47,451661.02,452221.03,451416.65,451240.63,450513.49,451097.16,451519.41,454033.22,457323.23,461694.92,463978.04,465604.43,467156.04,470009.9,471987.51,473491.45,475337.06,478294.51,480611.58,480686.19,480340.75,483065.16,490025.89,498244.26,506852.37,514995.11,523246.83,531040.27,537318.03,545762.53,556750.0,570032.94,581380.93,589778.78,595255.84,602118.18,609747.37,618777.25,630075.42,642881.78,659442.17,675337.42,689223.7,701103.01,706044.79,705438.86,702584.18,702942.07,704420.78,701947.83,694427.33,688197.15,682377.56,683270.03,687384.45,693787.07,698994.13,701603.63,707613.57,709464.78,709761.05,705232.43
78572,47382,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22301.21,22419.34,22460.3,22691.49,22959.48,23433.51,23658.68,23863.9,23852.1,23983.53,24027.39,24239.61,24533.76,24717.85,24502.77,24027.05,23561.04,23344.43,23296.63,23291.69,23203.85,23157.83,23337.78,23625.35,24016.96,24364.23,24885.34,25289.39,25620.33,25638.69,25802.6,25907.63,26133.94,26230.53,26452.86,26840.48,27486.1,28364.71,29406.51,30150.94,30428.16,30256.61,30121.08,30077.06,30033.26,29934.09,29914.13,30014.49,30036.47,29987.23,29982.69,30311.52,30644.18,30849.58,31094.03,31849.52,33023.59,34433.77,35632.37,36640.94,37233.42,37904.96,38758.62,39726.67,40721.01,41693.14,41982.01,41691.13,40891.53,40707.31,40795.28,41195.81,41975.88,43103.41,44321.41,44970.65,45292.42,45562.44,45979.05,46212.37,46710.74,47136.47,47629.0,47897.48,48644.03,49816.02,51232.73,52712.05,53507.06,53625.9,53329.71,53719.25,54858.89,55988.34,56894.58,57063.1
64162,15547,PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149781.56
58260,1093,MA,156432.83,156463.06,157139.98,158220.09,159295.5,160419.47,161554.91,163155.36,164215.58,165262.86,166284.79,167522.35,168576.0,169732.61,170997.81,172892.64,174685.42,176598.85,178178.5,179698.86,180989.59,182276.38,183621.26,185226.47,186920.35,188984.76,190834.73,192775.17,194455.42,196173.52,197903.52,200102.56,202325.05,204670.77,206780.73,209050.79,210831.8,212160.71,213188.88,214090.24,215283.75,,,,,208682.16,211766.07,213753.61,215679.26,217873.42,219846.11,221203.41,226964.43,232610.69,236419.27,234864.96,233980.71,235270.47,236755.73,238562.24,240616.89,244494.55,247613.93,253738.23,256165.55,262818.81,267652.14,276837.51,282973.07,288280.72,291661.14,294333.89,296213.31,297033.59,298139.75,299535.07,302417.45,305684.01,309547.1,313095.59,315830.07,317803.81,319086.81,319387.53,318619.39,318043.88,318704.36,320933.33,321879.49,321440.64,320067.68,320220.38,321228.62,321227.52,320728.03,318639.02,318122.51,317799.05,318864.1,317552.8,316234.25,314690.12,315905.03,317265.63,317471.04,316546.83,316567.39,316199.12,314330.46,310495.98,308084.88,306173.4,304420.74,302490.57,301723.84,302339.02,304386.97,304889.96,305704.99,306298.77,308543.56,308269.85,306409.18,304363.92,303534.37,304197.49,305086.22,306017.18,305867.37,305628.04,305269.47,305504.96,305598.71,306025.38,304777.32,298571.97,291831.59,286495.82,286581.79,284505.82,281083.53,276691.98,274295.71,273741.72,271713.48,269173.96,265569.27,263140.43,261487.95,259943.87,258734.37,258386.21,258402.84,260066.97,261543.0,264411.5,265568.09,267162.97,267409.86,268338.44,270129.85,272627.0,274725.48,275929.86,276425.39,278846.31,280586.72,282793.08,283105.14,283648.63,283590.83,283994.44,284550.83,285252.97,285953.75,286362.77,286318.45,286385.01,286342.25,287355.15,288060.89,289336.15,290311.9,292442.33,294010.04,295286.1,295011.97,294727.46,294190.54,294529.01,294307.52,294670.45,295031.45,296848.98,298233.52,299602.22,300217.99,300770.65,300531.22,300012.6,299491.43,299836.01,300382.85,301930.79,303480.53,305874.06,308123.31,310921.77,313306.63,315589.34,317078.62,318810.45,319567.65,320469.6,320448.76,320933.67,321635.0,323231.68,326131.82,329491.85,332358.01,333774.58,334215.09,334746.41,335118.39,334963.02,334825.31,334731.44,334900.31,334897.43,335222.09,336161.58,337193.33,338660.56,339347.25,339929.74,339713.52,339264.01,338919.33,338606.64,338866.62,338961.4,339149.54,339461.62,339721.54,339632.19,340214.29,342777.88,,,,367853.45,373652.34,378624.49,383908.2,389940.98,396026.28,402272.62,407543.91,410776.83,410903.69,409827.24,409768.39,411202.98,415518.82,421176.42,428517.6,435213.99,442061.46,448065.88,451816.11,452701.0,450768.21,449112.29,447428.99,446805.27,445314.72,443990.24,443429.45,445197.16,448478.25,452484.71,456409.44,460952.91,465927.75,470342.3,473851.68,475791.14
94027,83025,WY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1082705.99,1092977.32,1099272.66,1112338.21,1123466.85,1136085.7,1157354.87,1182535.25,1208297.5,1225484.68,1236729.2,1247511.22,1259237.37,1274594.31,1286467.58,1295490.31,1297844.2,1301054.98,1305583.48,1305964.92,1300148.37,1294812.1,1292366.91,1297459.34,1297414.5,1302145.58,1303321.72,1311387.02,1314540.24,1328834.87,1345346.61,1365569.03,1375467.39,1382275.96,1387117.85,1395156.87,1396740.21,1398933.96,1403959.94,1413257.63,1420496.49,1415083.56,1416456.85,1427420.05,1450128.71,1461635.34,1464999.58,1462586.16,1458686.86,1456685.14,1461400.02,1473003.86,1481347.65,1501437.23,1532876.35,1570515.08,1588139.91,1592071.68,1595053.4,1601715.94,1610313.29,1619504.98,1631699.69,1642598.95,1649836.68,1648997.97,1631318.9,1614146.38,1606446.48,1625920.24,1647754.15,1676399.57,1696844.33,1720101.98,1761286.34,1836321.82,1940022.58,2023551.19,2088795.06,2145665.96,2207815.31,2275805.76,2348993.49,2423339.93,2469970.22,2473419.91,2460942.68,2459106.42,2481894.04,2512570.25,2514028.15,2481209.88,2424261.08,2403082.76,2422874.92,2467911.25,2498650.34,2534364.04,2562386.93,2599456.07,2606995.9,2614810.65,2607099.17,2612612.58,2627525.34,2651154.8,2680932.99,2706228.06
69742,28136,NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108598.6,107547.44,106906.94,107028.4,108919.46,111982.43,114734.84,115528.57,113983.84,111169.73,108822.68,109501.46,112739.2,117138.73,120380.91,121373.28,121385.05,120505.08,119187.23,116252.11,112137.65,107476.74,103768.46
77332,44815,OH,59172.88,59229.08,59284.92,59519.66,59891.99,60299.03,60821.39,61348.63,61928.37,62278.02,62686.91,63019.31,63707.23,64213.45,64487.46,64492.41,64521.38,64807.52,65054.66,65132.26,64981.28,64824.35,64931.93,65287.3,65779.13,66342.3,66856.2,67122.76,67185.11,67150.86,67194.6,67328.25,67599.79,67932.24,68209.74,68422.94,68671.05,68920.88,69236.83,69460.76,69683.1,69923.94,70135.68,70349.32,70446.76,70535.23,70563.6,70650.99,70771.11,70822.54,70879.31,70954.76,71112.61,71258.13,71469.07,71759.36,72000.19,72173.89,72255.2,72471.3,73073.19,73364.69,73527.07,73386.72,73550.93,73814.73,73911.9,74070.18,74154.44,74240.91,74250.62,74294.18,74369.27,74528.53,74442.99,74336.08,74062.45,74002.99,73808.42,73718.45,73581.81,73618.33,73546.74,73545.44,73546.07,73771.22,73983.4,74161.23,74126.55,74027.5,73793.69,73647.74,73392.93,73231.34,73142.13,73265.22,73312.44,73441.71,73576.34,73838.93,73771.61,73543.56,73178.97,72867.03,72538.07,72198.31,71896.04,71686.17,71495.63,71299.2,71135.46,71077.99,71042.3,70898.15,70733.9,70456.65,70147.11,69779.49,69441.5,68996.19,68351.19,,65839.41,64751.51,64346.33,64248.59,64188.45,64083.24,63914.02,63684.93,63388.11,63067.21,62782.92,62772.02,62765.44,62740.59,62580.84,62496.5,62383.9,62262.66,62097.0,62055.93,61957.31,61823.12,61526.09,61482.81,61598.22,61698.62,61728.03,61661.89,61597.81,61250.28,60953.07,60614.68,60179.53,59653.19,59444.51,59495.94,59936.62,60548.92,61449.1,62184.76,62630.95,63012.44,63058.2,63005.77,62682.8,62435.63,62494.91,62903.79,63457.05,63968.16,64333.86,64644.16,64795.03,64630.1,64350.34,63885.26,63715.61,63823.22,64094.26,63992.78,64213.24,64819.36,66022.24,67045.54,67952.45,68496.4,68403.3,67844.3,67048.24,66632.23,66751.04,67408.11,68163.47,68570.2,68394.99,68109.65,67723.14,67462.68,67288.38,67341.28,67894.86,68690.23,69653.0,70458.5,70494.64,69976.73,69107.4,68572.47,68320.27,68438.97,68974.89,69706.43,69882.61,69230.79,68258.24,67519.24,67265.4,67448.15,67954.36,68539.43,69188.11,69733.21,70521.84,70982.25,71746.59,72402.1,73032.22,73564.72,74231.64,74861.74,75441.95,75849.98,76713.23,77251.95,77689.05,77922.89,78583.25,79478.38,80333.59,80946.0,81337.63,82009.3,82954.96,83940.09,84767.66,85667.89,87163.15,89081.05,91025.95,92522.92,93616.64,94799.92,96064.97,97204.16,98150.86,99400.5,100260.97,100544.98,99878.06,99824.4,100276.18,101339.53,103245.31,105461.71,107630.24,108401.41,108488.63,108653.62,108576.08,108417.95,107955.69,108356.27,108867.89,108845.0,107941.84,106777.46,106686.96,107425.76,109003.49,110184.88,111131.02,111569.92,111823.02,112166.12,113005.93,113995.33
